timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:08:48.099+00:00,0.003,2443156,21762852,2443145,2443156,D,1,1920,2900,,0.01207,2,p9_client_rpc
2026-09-18T09:08:48.602+00:00,0.505,2443156,21762852,2443145,2443156,S,1,2048,2904,7.97,0.01288,6,do_wait
2026-09-18T09:08:48.602+00:00,0.505,2443169,21762871,2443156,2443156,S,1,17776,24116,,0.11179,4,do_select
2026-09-18T09:08:49.104+00:00,1.008,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:49.104+00:00,1.008,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:49.606+00:00,1.510,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:49.607+00:00,1.510,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:50.109+00:00,2.013,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:50.109+00:00,2.013,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:50.611+00:00,2.515,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:50.611+00:00,2.515,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:51.114+00:00,3.017,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:51.114+00:00,3.017,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:51.616+00:00,3.519,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:08:51.617+00:00,3.519,2443169,21762871,2443156,2443156,S,1,17776,24116,0.00,0.11179,4,do_select
2026-09-18T09:08:52.120+00:00,4.022,2443156,21762852,2443145,2443156,S,1,2048,2904,0.00,0.01288,6,do_wait
