timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:10:47.873+00:00,0.003,2445059,21774830,2445049,2445059,D,1,1920,2900,,0.01207,2,0
2026-09-18T09:10:48.376+00:00,0.505,2445059,21774830,2445049,2445059,S,1,2048,2904,9.96,0.01288,7,do_wait
2026-09-18T09:10:48.376+00:00,0.505,2445074,21774850,2445059,2445059,S,1,17792,24120,,0.11189,3,do_select
2026-09-18T09:10:48.879+00:00,1.008,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:48.879+00:00,1.008,2445074,21774850,2445059,2445059,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:10:49.382+00:00,1.511,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:49.384+00:00,1.511,2445074,21774850,2445059,2445059,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:10:49.886+00:00,2.017,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:49.887+00:00,2.017,2445074,21774850,2445059,2445059,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:10:50.389+00:00,2.519,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:50.389+00:00,2.519,2445074,21774850,2445059,2445059,S,1,17920,24120,1.99,0.11269,4,do_select
2026-09-18T09:10:50.891+00:00,3.021,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:50.892+00:00,3.021,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,4,do_select
2026-09-18T09:10:51.394+00:00,3.524,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:51.394+00:00,3.524,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,4,do_select
2026-09-18T09:10:51.897+00:00,4.026,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:51.897+00:00,4.026,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,4,do_select
2026-09-18T09:10:52.399+00:00,4.529,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:52.400+00:00,4.529,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,4,do_select
2026-09-18T09:10:52.903+00:00,5.032,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:52.903+00:00,5.032,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,4,do_select
2026-09-18T09:10:53.405+00:00,5.535,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:53.405+00:00,5.535,2445074,21774850,2445059,2445059,S,1,17920,24120,1.99,0.11269,5,do_select
2026-09-18T09:10:53.907+00:00,6.037,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:53.908+00:00,6.037,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,5,do_select
2026-09-18T09:10:54.410+00:00,6.540,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:54.410+00:00,6.540,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,5,do_select
2026-09-18T09:10:54.912+00:00,7.042,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:54.913+00:00,7.042,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,5,do_select
2026-09-18T09:10:55.415+00:00,7.545,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:55.415+00:00,7.545,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,5,do_select
2026-09-18T09:10:55.917+00:00,8.047,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:55.918+00:00,8.047,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,5,do_select
2026-09-18T09:10:56.420+00:00,8.550,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:56.421+00:00,8.550,2445074,21774850,2445059,2445059,S,1,17920,24120,3.98,0.11269,7,do_select
2026-09-18T09:10:56.923+00:00,9.053,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:56.923+00:00,9.053,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,7,do_select
2026-09-18T09:10:57.426+00:00,9.556,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:57.426+00:00,9.556,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,7,do_select
2026-09-18T09:10:57.928+00:00,10.058,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:57.929+00:00,10.058,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,7,do_select
2026-09-18T09:10:58.431+00:00,10.561,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:58.431+00:00,10.561,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,7,do_select
2026-09-18T09:10:58.934+00:00,11.063,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:58.935+00:00,11.063,2445074,21774850,2445059,2445059,S,1,17920,24120,0.00,0.11269,7,do_select
2026-09-18T09:10:59.437+00:00,11.567,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:59.437+00:00,11.567,2445074,21774850,2445059,2445059,R,1,17920,24120,3.97,0.11269,9,0
2026-09-18T09:10:59.939+00:00,12.069,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
2026-09-18T09:10:59.940+00:00,12.069,2445074,21774850,2445059,2445059,S,1,17920,24120,1.99,0.11269,10,do_select
2026-09-18T09:11:00.442+00:00,12.572,2445059,21774830,2445049,2445059,S,1,2048,2904,0.00,0.01288,7,do_wait
