timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:11:24.017+00:00,2.151,2445628,21778248,2445613,2445613,S,1,17664,23096,0.00,0.11108,3,do_select
2026-09-18T09:11:24.120+00:00,2.253,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.120+00:00,2.253,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.222+00:00,2.356,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.222+00:00,2.356,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.324+00:00,2.458,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.324+00:00,2.458,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.427+00:00,2.560,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.427+00:00,2.560,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.529+00:00,2.663,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.529+00:00,2.663,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.631+00:00,2.765,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.632+00:00,2.765,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.733+00:00,2.867,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.734+00:00,2.867,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.835+00:00,2.969,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.837+00:00,2.969,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:24.939+00:00,3.073,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:24.939+00:00,3.073,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.042+00:00,3.175,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.042+00:00,3.175,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.144+00:00,3.278,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.144+00:00,3.278,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.246+00:00,3.380,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.246+00:00,3.380,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.348+00:00,3.482,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.348+00:00,3.482,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.450+00:00,3.584,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.451+00:00,3.584,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.552+00:00,3.687,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
