timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:07:17.295+00:00,0.003,2441496,21753773,2441476,2441496,R,1,1920,2900,,0.01207,1,0
2026-09-18T09:07:17.796+00:00,0.505,2441496,21753773,2441476,2441496,S,1,2048,2904,7.97,0.01288,5,do_wait
2026-09-18T09:07:17.797+00:00,0.505,2441509,21753791,2441496,2441496,S,1,17792,24116,,0.11189,3,do_select
2026-09-18T09:07:18.299+00:00,1.007,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:18.300+00:00,1.007,2441509,21753791,2441496,2441496,S,1,17792,24116,0.00,0.11189,3,do_select
2026-09-18T09:07:18.802+00:00,1.510,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:18.804+00:00,1.510,2441509,21753791,2441496,2441496,S,1,17792,24116,0.00,0.11189,3,do_select
2026-09-18T09:07:19.306+00:00,2.014,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:19.307+00:00,2.014,2441509,21753791,2441496,2441496,S,1,17792,24116,0.00,0.11189,3,do_select
2026-09-18T09:07:19.809+00:00,2.516,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:19.809+00:00,2.516,2441509,21753791,2441496,2441496,S,1,17920,24116,0.00,0.11269,3,do_select
2026-09-18T09:07:20.311+00:00,3.019,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:20.311+00:00,3.019,2441509,21753791,2441496,2441496,S,1,17920,24116,0.00,0.11269,3,do_select
2026-09-18T09:07:20.814+00:00,3.521,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:20.814+00:00,3.521,2441509,21753791,2441496,2441496,S,3,43648,197184,5.97,0.27448,6,futex_wait_queue
2026-09-18T09:07:21.317+00:00,4.024,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:21.317+00:00,4.024,2441509,21753791,2441496,2441496,S,3,43648,197184,0.00,0.27448,6,futex_wait_queue
2026-09-18T09:07:21.820+00:00,4.527,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:21.820+00:00,4.527,2441509,21753791,2441496,2441496,S,3,43648,197184,0.00,0.27448,6,futex_wait_queue
2026-09-18T09:07:22.322+00:00,5.030,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:22.323+00:00,5.030,2441509,21753791,2441496,2441496,S,3,43648,197184,0.00,0.27448,6,futex_wait_queue
2026-09-18T09:07:22.825+00:00,5.533,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:22.825+00:00,5.533,2441509,21753791,2441496,2441496,S,3,43648,197184,0.00,0.27448,6,futex_wait_queue
2026-09-18T09:07:23.328+00:00,6.035,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:23.328+00:00,6.035,2441509,21753791,2441496,2441496,S,3,43648,197184,0.00,0.27448,6,futex_wait_queue
2026-09-18T09:07:23.830+00:00,6.538,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:23.831+00:00,6.538,2441509,21753791,2441496,2441496,S,3,69248,222788,5.97,0.43547,9,futex_wait_queue
2026-09-18T09:07:24.333+00:00,7.041,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:24.333+00:00,7.041,2441509,21753791,2441496,2441496,S,3,69248,222788,0.00,0.43547,9,futex_wait_queue
2026-09-18T09:07:24.835+00:00,7.543,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:24.835+00:00,7.543,2441509,21753791,2441496,2441496,S,3,69248,222788,0.00,0.43547,9,futex_wait_queue
2026-09-18T09:07:25.338+00:00,8.045,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:25.338+00:00,8.045,2441509,21753791,2441496,2441496,S,3,69248,222788,0.00,0.43547,9,futex_wait_queue
2026-09-18T09:07:25.840+00:00,8.548,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:25.841+00:00,8.548,2441509,21753791,2441496,2441496,S,3,69248,222788,0.00,0.43547,9,futex_wait_queue
2026-09-18T09:07:26.343+00:00,9.051,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:26.343+00:00,9.051,2441509,21753791,2441496,2441496,S,3,69248,222788,0.00,0.43547,9,futex_wait_queue
2026-09-18T09:07:26.847+00:00,9.553,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:26.847+00:00,9.553,2441509,21753791,2441496,2441496,S,3,94848,248392,5.97,0.59646,12,futex_wait_queue
2026-09-18T09:07:27.350+00:00,10.057,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:27.351+00:00,10.057,2441509,21753791,2441496,2441496,S,3,94848,248392,0.00,0.59646,12,futex_wait_queue
2026-09-18T09:07:27.853+00:00,10.561,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:27.854+00:00,10.561,2441509,21753791,2441496,2441496,S,3,94848,248392,0.00,0.59646,12,futex_wait_queue
2026-09-18T09:07:28.356+00:00,11.064,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:28.356+00:00,11.064,2441509,21753791,2441496,2441496,S,3,94848,248392,0.00,0.59646,12,futex_wait_queue
2026-09-18T09:07:28.858+00:00,11.566,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:28.859+00:00,11.566,2441509,21753791,2441496,2441496,S,3,94848,248392,0.00,0.59646,12,futex_wait_queue
2026-09-18T09:07:29.361+00:00,12.069,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:29.361+00:00,12.069,2441509,21753791,2441496,2441496,S,3,94848,248392,0.00,0.59646,12,futex_wait_queue
2026-09-18T09:07:29.863+00:00,12.571,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:29.864+00:00,12.571,2441509,21753791,2441496,2441496,S,3,120448,273996,3.98,0.75744,14,futex_wait_queue
2026-09-18T09:07:30.366+00:00,13.074,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:30.366+00:00,13.074,2441509,21753791,2441496,2441496,S,3,120448,273996,0.00,0.75744,14,futex_wait_queue
2026-09-18T09:07:30.868+00:00,13.576,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:30.869+00:00,13.576,2441509,21753791,2441496,2441496,S,3,120448,273996,0.00,0.75744,14,futex_wait_queue
2026-09-18T09:07:31.371+00:00,14.079,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:31.372+00:00,14.079,2441509,21753791,2441496,2441496,S,3,120448,273996,0.00,0.75744,14,futex_wait_queue
2026-09-18T09:07:31.874+00:00,14.582,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:31.874+00:00,14.582,2441509,21753791,2441496,2441496,S,3,120448,273996,0.00,0.75744,14,futex_wait_queue
2026-09-18T09:07:32.376+00:00,15.084,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:32.377+00:00,15.084,2441509,21753791,2441496,2441496,S,3,120448,273996,0.00,0.75744,14,futex_wait_queue
2026-09-18T09:07:32.879+00:00,15.587,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:32.880+00:00,15.587,2441509,21753791,2441496,2441496,S,3,146048,299600,3.98,0.91843,16,futex_wait_queue
2026-09-18T09:07:33.382+00:00,16.090,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:33.382+00:00,16.090,2441509,21753791,2441496,2441496,S,3,146048,299600,1.99,0.91843,17,futex_wait_queue
2026-09-18T09:07:33.885+00:00,16.593,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:33.886+00:00,16.593,2441509,21753791,2441496,2441496,S,3,146048,299600,0.00,0.91843,17,futex_wait_queue
2026-09-18T09:07:34.388+00:00,17.096,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:07:34.388+00:00,17.096,2441509,21753791,2441496,2441496,S,3,146048,299600,0.00,0.91843,17,futex_wait_queue
2026-09-18T09:07:34.890+00:00,17.598,2441496,21753773,2441476,2441496,S,1,2048,2904,0.00,0.01288,5,do_wait
