timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:06:53.722+00:00,10.562,2440969,21750377,2440962,2440962,S,1,94704,100928,0.00,0.59555,8,do_select
2026-09-18T09:06:54.224+00:00,11.065,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:54.224+00:00,11.065,2440969,21750377,2440962,2440962,S,1,94704,100928,0.00,0.59555,8,do_select
2026-09-18T09:06:54.727+00:00,11.568,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:54.727+00:00,11.568,2440969,21750377,2440962,2440962,S,1,120304,126532,5.97,0.75654,11,do_select
2026-09-18T09:06:55.229+00:00,12.070,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:55.230+00:00,12.070,2440969,21750377,2440962,2440962,S,1,120304,126532,0.00,0.75654,11,do_select
2026-09-18T09:06:55.732+00:00,12.573,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:55.732+00:00,12.573,2440969,21750377,2440962,2440962,S,1,120304,126532,0.00,0.75654,11,do_select
2026-09-18T09:06:56.235+00:00,13.076,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:56.236+00:00,13.076,2440969,21750377,2440962,2440962,S,1,120304,126532,0.00,0.75654,11,do_select
2026-09-18T09:06:56.738+00:00,13.579,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:56.739+00:00,13.579,2440969,21750377,2440962,2440962,S,1,120304,126532,0.00,0.75654,11,do_select
2026-09-18T09:06:57.242+00:00,14.082,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:57.242+00:00,14.082,2440969,21750377,2440962,2440962,S,1,120304,126532,0.00,0.75654,11,do_select
2026-09-18T09:06:57.744+00:00,14.585,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:57.745+00:00,14.585,2440969,21750377,2440962,2440962,S,1,145776,152136,1.99,0.91672,12,do_select
2026-09-18T09:06:58.247+00:00,15.088,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:58.248+00:00,15.088,2440969,21750377,2440962,2440962,S,1,145776,152136,0.00,0.91672,12,do_select
2026-09-18T09:06:58.750+00:00,15.591,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:58.750+00:00,15.591,2440969,21750377,2440962,2440962,S,1,145776,152136,0.00,0.91672,12,do_select
2026-09-18T09:06:59.252+00:00,16.093,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:59.253+00:00,16.093,2440969,21750377,2440962,2440962,S,1,145776,152136,0.00,0.91672,12,do_select
2026-09-18T09:06:59.755+00:00,16.596,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:06:59.756+00:00,16.596,2440969,21750377,2440962,2440962,S,1,145776,152136,0.00,0.91672,12,do_select
2026-09-18T09:07:00.258+00:00,17.099,2440962,21750360,2440942,2440962,S,1,2048,2904,0.00,0.01288,6,do_wait
2026-09-18T09:07:00.259+00:00,17.099,2440969,21750377,2440962,2440962,S,1,145776,152136,0.00,0.91672,12,do_select
